algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_Kyber768,26.447227,24.505202,0.019537,1.202118,0.019537
P384_Kyber768,24.051774,23.211010,0.039001,1.394636,0.039001
P384_Kyber768,15.497536,14.423957,0.013256,0.389438,0.013256
P384_Kyber768,27.911222,26.080364,0.026013,1.256012,0.026013
P384_Kyber768,26.036942,25.145745,0.021731,1.495204,0.021731
P384_Kyber768,24.757873,23.927152,0.024218,1.382677,0.024218
P384_Kyber768,24.623670,23.720311,0.049070,1.455384,0.049070
P384_Kyber768,32.008027,29.526446,0.025892,1.330535,0.025892
P384_Kyber768,18.884155,17.551241,0.020047,1.262811,0.020047
P384_Kyber768,25.550789,23.655247,0.020191,1.232876,0.020191
P384_Kyber768,22.690711,21.879944,0.024047,1.313683,0.024047
P384_Kyber768,22.233514,21.415577,0.021020,1.520181,0.021020
P384_Kyber768,25.788204,24.241786,0.019997,1.189854,0.019997
P384_Kyber768,29.850257,28.279271,0.022617,1.453742,0.022617
P384_Kyber768,24.001245,22.058969,0.020147,1.296095,0.020147
P384_Kyber768,22.444386,21.565120,0.018946,1.367030,0.018946
P384_Kyber768,26.790107,26.029158,0.019633,1.261895,0.019633
P384_Kyber768,28.122580,26.064723,0.028289,2.510991,0.028289
P384_Kyber768,22.583210,21.616005,0.038639,1.467228,0.038639
P384_Kyber768,26.971797,26.182631,0.019637,1.196481,0.019637
P384_Kyber768,26.510637,24.364881,0.034485,1.331140,0.034485
P384_Kyber768,22.172964,21.144018,0.025339,1.312731,0.025339
P384_Kyber768,23.497287,22.679194,0.021446,1.346677,0.021446
P384_Kyber768,21.680806,20.371436,0.040181,1.323789,0.040181
P384_Kyber768,27.962761,25.678039,0.033939,1.352878,0.033939
P384_Kyber768,21.717422,20.604612,0.021402,1.381642,0.021402
P384_Kyber768,21.172107,20.314204,0.018810,1.289833,0.018810
P384_Kyber768,20.803431,19.895082,0.019688,1.267944,0.019688
P384_Kyber768,24.187976,23.254334,0.022475,1.309756,0.022475
P384_Kyber768,26.987255,26.209441,0.018611,1.309516,0.018611
P384_Kyber768,26.468904,24.275063,0.021071,1.315025,0.021071
P384_Kyber768,23.141351,22.307145,0.038628,1.426979,0.038628
P384_Kyber768,15.123190,14.199978,0.007705,0.437753,0.007705
P384_Kyber768,21.043088,20.070165,0.024133,0.572880,0.024133
P384_Kyber768,26.175402,25.426873,0.033618,1.371055,0.033618
P384_Kyber768,24.598542,22.358655,0.020498,1.187001,0.020498
P384_Kyber768,25.053613,24.137331,0.024583,1.304822,0.024583
P384_Kyber768,22.801796,21.910608,0.019667,1.321205,0.019667
P384_Kyber768,24.523772,23.631798,0.023304,1.339533,0.023304
P384_Kyber768,26.763489,25.993307,0.050991,1.417670,0.050991
P384_Kyber768,24.261015,23.384099,0.025346,1.316174,0.025346
P384_Kyber768,25.906205,24.958566,0.037733,1.539150,0.037733
P384_Kyber768,22.218337,21.384584,0.020921,1.305109,0.020921
P384_Kyber768,24.308342,22.952759,0.023433,0.619370,0.023433
P384_Kyber768,22.294187,21.311963,0.039763,1.480519,0.039763
P384_Kyber768,28.259673,26.704781,0.019304,1.297718,0.019304
P384_Kyber768,28.985694,27.587663,0.024210,1.329155,0.024210
P384_Kyber768,30.128969,29.233139,0.019784,1.242610,0.019784
P384_Kyber768,26.170854,25.244291,0.018932,1.292383,0.018932
P384_Kyber768,32.410959,31.490091,0.038677,1.300951,0.038677
P384_Kyber768,21.208126,20.360379,0.030522,1.300210,0.030522
P384_Kyber768,21.156643,20.353570,0.020202,1.313637,0.020202
P384_Kyber768,20.820798,19.893979,0.018993,1.181027,0.018993
P384_Kyber768,22.389384,21.544614,0.023516,1.463292,0.023516
P384_Kyber768,23.904367,23.004764,0.021312,2.088433,0.021312
P384_Kyber768,22.579547,21.662359,0.022346,1.212336,0.022346
P384_Kyber768,24.498773,23.581148,0.020293,1.274607,0.020293
P384_Kyber768,24.691689,22.759705,0.018842,1.298108,0.018842
P384_Kyber768,23.054737,22.218512,0.029343,1.362452,0.029343
P384_Kyber768,23.134786,22.256935,0.019388,2.064424,0.019388
P384_Kyber768,26.401382,25.600805,0.021197,1.333783,0.021197
P384_Kyber768,23.861194,23.107321,0.037355,1.282092,0.037355
P384_Kyber768,20.770545,20.014964,0.025710,1.305499,0.025710
P384_Kyber768,14.811330,13.955094,0.007008,0.400378,0.007008
P384_Kyber768,29.869378,28.968587,0.019019,1.779862,0.019019
P384_Kyber768,28.456417,26.917928,0.022732,1.446608,0.022732
P384_Kyber768,20.959294,20.135804,0.018426,1.331919,0.018426
P384_Kyber768,22.095804,21.314730,0.021982,1.337499,0.021982
P384_Kyber768,27.818941,25.587295,0.018812,1.442360,0.018812
P384_Kyber768,22.381019,21.530704,0.021463,1.928615,0.021463
P384_Kyber768,25.220723,24.304136,0.039545,1.402345,0.039545
P384_Kyber768,24.671609,23.882187,0.034408,1.423128,0.034408
P384_Kyber768,22.650468,21.717066,0.018729,1.304204,0.018729
P384_Kyber768,23.659675,22.827947,0.020956,1.315404,0.020956
P384_Kyber768,23.081781,22.186061,0.020039,1.348142,0.020039
P384_Kyber768,23.542543,22.711077,0.022858,1.349372,0.022858
P384_Kyber768,21.714611,20.917207,0.019616,1.209364,0.019616
P384_Kyber768,23.644877,22.729281,0.021501,1.229152,0.021501
P384_Kyber768,22.728882,21.911294,0.018819,1.262426,0.018819
P384_Kyber768,26.446290,24.687306,0.019985,2.052547,0.019985
P384_Kyber768,29.169971,27.613913,0.037744,1.423954,0.037744
P384_Kyber768,26.234442,24.674790,0.022571,1.335208,0.022571
P384_Kyber768,18.023295,17.075430,0.019081,1.340324,0.019081
P384_Kyber768,26.763814,25.032553,0.024402,1.321493,0.024402
P384_Kyber768,24.016377,22.873470,0.018993,1.801204,0.018993
P384_Kyber768,19.089942,17.948606,0.020935,1.456569,0.020935
P384_Kyber768,26.699337,25.889507,0.024022,1.390054,0.024022
P384_Kyber768,26.069519,25.197323,0.019515,1.224442,0.019515
P384_Kyber768,21.893931,20.986056,0.019494,1.221857,0.019494
P384_Kyber768,22.612945,21.723983,0.024093,1.849288,0.024093
P384_Kyber768,27.211531,24.880509,0.021168,1.342348,0.021168
P384_Kyber768,23.735573,22.915991,0.033803,1.414138,0.033803
P384_Kyber768,26.725679,23.981961,0.026540,1.325842,0.026540
P384_Kyber768,20.102506,19.014021,0.022625,1.233028,0.022625
P384_Kyber768,15.522926,14.663653,0.008278,0.448167,0.008278
P384_Kyber768,22.878729,22.034006,0.018958,1.296100,0.018958
P384_Kyber768,23.200291,22.378361,0.020344,1.450382,0.020344
P384_Kyber768,20.813667,19.972535,0.019842,1.496620,0.019842
P384_Kyber768,25.402460,24.542315,0.022448,1.240312,0.022448
P384_Kyber768,28.112884,26.547324,0.020696,1.189985,0.020696
P384_Kyber768,25.676271,23.968983,0.023063,1.371611,0.023063
P384_Kyber768,27.345164,25.683089,0.023684,1.177329,0.023684
P384_Kyber768,22.533150,21.801944,0.019557,1.230392,0.019557
P384_Kyber768,23.350519,22.590371,0.024556,1.289685,0.024556
P384_Kyber768,29.416591,28.132679,0.021597,1.299290,0.021597
P384_Kyber768,26.329661,24.665015,0.022176,1.391288,0.022176
P384_Kyber768,20.902353,20.164207,0.025159,1.093058,0.025159
P384_Kyber768,20.948508,20.081203,0.019941,1.691628,0.019941
P384_Kyber768,26.419127,24.064182,0.019129,1.253725,0.019129
P384_Kyber768,22.315282,21.431989,0.018376,1.291724,0.018376
P384_Kyber768,27.001893,25.482376,0.019456,1.275763,0.019456
P384_Kyber768,22.286133,21.514628,0.019535,1.226081,0.019535
P384_Kyber768,27.420976,26.556658,0.021305,1.347730,0.021305
P384_Kyber768,24.615495,23.643836,0.019258,1.225849,0.019258
P384_Kyber768,24.270196,23.449349,0.022572,1.413915,0.022572
P384_Kyber768,27.026766,26.223182,0.023592,1.347204,0.023592
P384_Kyber768,26.967163,25.524179,0.020792,1.425839,0.020792
P384_Kyber768,21.647385,20.557154,0.022173,1.352421,0.022173
P384_Kyber768,31.282666,29.884081,0.030552,1.238588,0.030552
P384_Kyber768,28.134581,25.528199,0.024580,1.350929,0.024580
P384_Kyber768,24.498999,23.542121,0.040143,1.417049,0.040143
P384_Kyber768,23.500503,22.679245,0.020407,1.345791,0.020407
P384_Kyber768,26.064416,25.215478,0.018802,1.325747,0.018802
P384_Kyber768,21.053809,20.202039,0.030691,1.375179,0.030691
P384_Kyber768,15.894637,14.671598,0.008583,0.544622,0.008583
P384_Kyber768,19.725132,18.970259,0.024454,1.538445,0.024454
P384_Kyber768,22.642991,21.827954,0.021136,1.386364,0.021136
P384_Kyber768,21.603996,20.778456,0.019970,1.358139,0.019970
P384_Kyber768,23.057761,22.000018,0.020949,2.309834,0.020949
P384_Kyber768,31.903609,30.980483,0.043364,1.432300,0.043364
P384_Kyber768,21.208714,20.372472,0.019868,1.274207,0.019868
P384_Kyber768,25.976328,24.530169,0.018325,1.254551,0.018325
P384_Kyber768,20.765462,19.806252,0.023716,1.390872,0.023716
P384_Kyber768,22.400260,21.606976,0.019321,1.275488,0.019321
P384_Kyber768,29.142297,27.534165,0.019612,1.237897,0.019612
P384_Kyber768,22.991025,22.154734,0.022641,1.270229,0.022641
P384_Kyber768,27.093062,26.272563,0.024252,1.369769,0.024252
P384_Kyber768,30.363358,28.599701,0.024408,1.381063,0.024408
P384_Kyber768,20.792802,19.929764,0.022224,1.247153,0.022224
P384_Kyber768,31.544045,30.104956,0.023213,1.235352,0.023213
P384_Kyber768,24.515375,23.758802,0.023605,1.293181,0.023605
P384_Kyber768,31.372543,30.396359,0.022594,1.254238,0.022594
P384_Kyber768,23.917673,21.735052,0.018457,1.407961,0.018457
P384_Kyber768,21.368129,20.252941,0.019167,1.208173,0.019167
P384_Kyber768,23.692886,22.783249,0.020004,1.385536,0.020004
P384_Kyber768,26.934989,24.687839,0.019496,1.898343,0.019496
P384_Kyber768,20.847751,19.953931,0.023412,1.250008,0.023412
P384_Kyber768,23.140456,22.302703,0.026984,1.514934,0.026984
P384_Kyber768,26.365383,25.530805,0.024000,1.448882,0.024000
P384_Kyber768,24.547863,23.796940,0.019291,1.434588,0.019291
P384_Kyber768,17.482008,16.606957,0.019620,1.379306,0.019620
P384_Kyber768,25.480086,24.748987,0.021316,1.520339,0.021316
P384_Kyber768,23.781902,22.913435,0.038656,1.404775,0.038656
P384_Kyber768,20.274222,19.363911,0.032241,1.612371,0.032241
P384_Kyber768,15.886480,15.068944,0.007717,0.418210,0.007717
P384_Kyber768,18.871604,17.886795,0.007668,0.539602,0.007668
P384_Kyber768,22.536083,21.649126,0.028825,1.315496,0.028825
P384_Kyber768,23.247093,22.409690,0.020515,1.189412,0.020515
P384_Kyber768,27.428839,25.553163,0.019701,1.245528,0.019701
P384_Kyber768,23.752826,22.830966,0.020439,1.227557,0.020439
P384_Kyber768,18.124269,17.311089,0.007179,1.196603,0.007179
P384_Kyber768,26.074181,25.185141,0.026504,1.199661,0.026504
P384_Kyber768,21.771966,20.957613,0.024424,1.803338,0.024424
P384_Kyber768,21.300905,20.405618,0.037099,1.499799,0.037099
P384_Kyber768,29.163456,27.528724,0.039480,1.393026,0.039480
P384_Kyber768,21.278489,20.125697,0.040317,1.272863,0.040317
P384_Kyber768,30.255698,28.718794,0.043296,1.449873,0.043296
P384_Kyber768,21.751075,20.771926,0.021760,1.222320,0.021760
P384_Kyber768,22.513861,21.638489,0.026912,1.320318,0.026912
P384_Kyber768,29.205463,27.068032,0.023083,1.438225,0.023083
P384_Kyber768,23.994007,23.173539,0.021432,1.286372,0.021432
P384_Kyber768,26.069856,25.267236,0.032647,1.808817,0.032647
P384_Kyber768,23.262445,22.350747,0.018978,1.331427,0.018978
P384_Kyber768,19.353515,18.479386,0.020023,1.477313,0.020023
P384_Kyber768,28.623781,26.831882,0.032452,1.487472,0.032452
P384_Kyber768,25.819200,24.980530,0.021323,1.308316,0.021323
P384_Kyber768,21.112811,20.210403,0.027844,1.209490,0.027844
P384_Kyber768,25.349733,22.822955,0.022594,1.206483,0.022594
P384_Kyber768,22.516440,21.528058,0.021990,1.291337,0.021990
P384_Kyber768,22.786870,22.046002,0.020354,1.888456,0.020354
P384_Kyber768,20.522846,19.699304,0.025352,1.314521,0.025352
P384_Kyber768,26.125498,25.292371,0.034653,1.456832,0.034653
P384_Kyber768,27.579401,26.655032,0.026790,1.482509,0.026790
P384_Kyber768,22.664188,21.321398,0.023951,1.303071,0.023951
P384_Kyber768,21.229477,20.337421,0.020611,1.531771,0.020611
P384_Kyber768,16.927949,15.991690,0.019527,0.417646,0.019527
P384_Kyber768,27.204209,26.388534,0.022020,1.294321,0.022020
P384_Kyber768,21.167596,20.241020,0.019625,1.227838,0.019625
P384_Kyber768,22.161023,21.028010,0.024336,1.447725,0.024336
P384_Kyber768,23.209006,22.431009,0.020030,1.413770,0.020030
P384_Kyber768,38.994110,37.409034,0.040348,1.381354,0.040348
P384_Kyber768,21.884196,20.983804,0.018832,1.909946,0.018832
P384_Kyber768,26.537167,25.727113,0.024003,1.670907,0.024003
P384_Kyber768,26.987664,26.157469,0.037344,1.397220,0.037344
P384_Kyber768,27.258256,25.491906,0.025702,1.370153,0.025702
P384_Kyber768,22.764780,21.818429,0.019425,1.316619,0.019425
P384_Kyber768,23.177100,22.466534,0.019829,1.219153,0.019829
P384_Kyber768,25.922802,25.091205,0.022201,1.355606,0.022201
P384_Kyber768,25.615644,24.636580,0.018564,1.299377,0.018564
P384_Kyber768,25.709673,24.642863,0.019287,1.233361,0.019287
P384_Kyber768,23.286771,22.513475,0.024014,1.343319,0.024014
P384_Kyber768,21.121207,19.989619,0.022390,1.478611,0.022390
P384_Kyber768,22.805930,21.960104,0.039670,1.418185,0.039670
P384_Kyber768,26.739844,25.070467,0.020351,1.610229,0.020351
P384_Kyber768,23.779291,22.886164,0.035356,1.380446,0.035356
P384_Kyber768,25.109157,24.291419,0.019620,1.287975,0.019620
P384_Kyber768,26.832798,25.934481,0.022223,1.294466,0.022223
P384_Kyber768,24.814173,23.849445,0.022929,1.308441,0.022929
P384_Kyber768,24.417337,22.602463,0.019993,1.306360,0.019993
P384_Kyber768,23.502775,22.535176,0.022776,1.340164,0.022776
P384_Kyber768,21.235888,20.412244,0.019647,1.290294,0.019647
P384_Kyber768,22.356739,21.493964,0.020500,1.269773,0.020500
P384_Kyber768,24.373287,23.577120,0.037621,1.536625,0.037621
P384_Kyber768,23.051256,21.801863,0.022879,1.225570,0.022879
P384_Kyber768,23.066090,22.240632,0.022614,1.299613,0.022614
P384_Kyber768,19.116916,18.270447,0.007713,0.411908,0.007713
P384_Kyber768,17.131629,15.893542,0.016964,0.443784,0.016964
P384_Kyber768,28.827458,27.055134,0.040157,1.428862,0.040157
P384_Kyber768,23.760726,22.903500,0.037592,1.253070,0.037592
P384_Kyber768,22.411858,21.665700,0.031630,1.274248,0.031630
P384_Kyber768,15.176712,14.280680,0.007901,0.644942,0.007901
P384_Kyber768,29.429101,27.621569,0.025019,1.323837,0.025019
P384_Kyber768,23.560068,22.763703,0.019167,1.859082,0.019167
P384_Kyber768,25.919720,25.015027,0.025673,1.613543,0.025673
P384_Kyber768,23.855085,23.060340,0.024084,1.428049,0.024084
P384_Kyber768,24.952428,23.042704,0.034281,1.417292,0.034281
P384_Kyber768,29.248864,27.777447,0.024040,1.317592,0.024040
P384_Kyber768,22.797582,22.067987,0.019017,1.211470,0.019017
P384_Kyber768,22.815177,21.324960,0.021253,1.347820,0.021253
P384_Kyber768,24.994344,23.691071,0.023551,1.954998,0.023551
P384_Kyber768,26.451426,25.530118,0.026542,1.386624,0.026542
P384_Kyber768,27.384202,25.798105,0.020990,1.380124,0.020990
P384_Kyber768,27.785754,26.055792,0.021922,1.250055,0.021922
P384_Kyber768,21.476917,20.717924,0.023582,1.416824,0.023582
P384_Kyber768,30.712776,29.826151,0.017638,1.233806,0.017638
P384_Kyber768,22.112995,21.054428,0.034109,1.396494,0.034109
P384_Kyber768,20.276641,19.414542,0.019486,1.280854,0.019486
P384_Kyber768,41.181454,39.693637,0.029137,1.299003,0.029137
P384_Kyber768,24.228912,23.426637,0.038165,1.438492,0.038165
P384_Kyber768,27.429383,25.843819,0.020341,1.268451,0.020341
P384_Kyber768,19.571840,18.758179,0.025195,1.346822,0.025195
P384_Kyber768,21.682441,20.871336,0.022483,1.422175,0.022483
P384_Kyber768,26.297295,25.457835,0.034371,1.403818,0.034371
P384_Kyber768,25.543488,23.663817,0.018858,1.859488,0.018858
P384_Kyber768,26.833312,25.256368,0.038436,1.361750,0.038436
P384_Kyber768,21.097028,20.266419,0.025401,1.364684,0.025401
P384_Kyber768,15.294248,14.343332,0.007620,0.404576,0.007620
P384_Kyber768,31.085919,29.767140,0.035641,1.575374,0.035641
P384_Kyber768,26.963687,24.416467,0.021043,1.335995,0.021043
P384_Kyber768,25.319360,24.207044,0.027428,1.180707,0.027428
P384_Kyber768,25.688017,23.543222,0.019735,1.499710,0.019735
P384_Kyber768,26.722354,25.892965,0.023438,1.408825,0.023438
P384_Kyber768,23.508375,22.666113,0.035723,1.415133,0.035723
P384_Kyber768,22.770704,21.756111,0.036112,1.384066,0.036112
P384_Kyber768,23.370216,22.477294,0.022519,1.267955,0.022519
P384_Kyber768,23.589558,21.895423,0.023596,1.248841,0.023596
P384_Kyber768,32.515093,31.179492,0.026475,1.209727,0.026475
P384_Kyber768,22.995000,21.622542,0.024561,1.305077,0.024561
P384_Kyber768,26.853489,25.519618,0.028421,1.305188,0.028421
P384_Kyber768,27.017260,26.116858,0.041601,1.285349,0.041601
P384_Kyber768,22.308856,21.428821,0.027237,1.261282,0.027237
P384_Kyber768,23.712310,22.895747,0.019468,1.323318,0.019468
P384_Kyber768,22.487666,21.562102,0.068146,1.412066,0.068146
P384_Kyber768,25.806329,24.454855,0.025067,1.383185,0.025067
P384_Kyber768,20.182363,19.304381,0.018939,1.312972,0.018939
P384_Kyber768,19.036236,18.046527,0.018970,1.338282,0.018970
P384_Kyber768,26.903191,25.094864,0.037498,1.280918,0.037498
P384_Kyber768,21.875688,21.082713,0.025792,1.313840,0.025792
P384_Kyber768,38.151997,37.178439,0.022142,1.175243,0.022142
P384_Kyber768,23.533413,21.796084,0.021347,1.332992,0.021347
P384_Kyber768,18.785873,17.712898,0.025328,1.390426,0.025328
P384_Kyber768,23.407001,22.551139,0.020141,1.344731,0.020141
P384_Kyber768,23.728905,22.862678,0.026563,1.321890,0.026563
P384_Kyber768,18.576194,17.813474,0.020787,1.445456,0.020787
P384_Kyber768,23.394076,22.605597,0.046601,1.379072,0.046601
P384_Kyber768,31.115661,29.469468,0.038845,1.433419,0.038845
P384_Kyber768,15.564278,14.729719,0.013530,0.575778,0.013530
P384_Kyber768,14.970845,13.823345,0.014033,0.511841,0.014033
P384_Kyber768,26.439182,25.566323,0.026127,1.211488,0.026127
P384_Kyber768,24.669410,23.361386,0.022179,1.367754,0.022179
P384_Kyber768,23.890185,22.959080,0.024287,1.268661,0.024287
P384_Kyber768,16.529911,15.656886,0.007345,0.425128,0.007345
P384_Kyber768,31.163239,28.828580,0.027743,1.397442,0.027743
P384_Kyber768,26.364799,25.244046,0.019646,1.308008,0.019646
P384_Kyber768,26.755774,25.038076,0.018754,1.191004,0.018754
P384_Kyber768,24.987203,24.108430,0.021123,1.298429,0.021123
P384_Kyber768,22.797132,21.710610,0.019209,1.321595,0.019209
P384_Kyber768,21.706412,20.869441,0.019779,1.344499,0.019779
P384_Kyber768,25.138370,23.305186,0.036355,1.214851,0.036355
P384_Kyber768,26.911660,24.551020,0.027804,1.335170,0.027804
P384_Kyber768,32.789813,31.346683,0.035437,1.413161,0.035437
P384_Kyber768,26.154109,25.245015,0.024244,1.240300,0.024244
P384_Kyber768,26.120198,25.248577,0.040165,1.266199,0.040165
P384_Kyber768,21.168158,20.295672,0.021299,1.299675,0.021299
P384_Kyber768,22.819660,21.888967,0.019197,1.281616,0.019197
P384_Kyber768,27.779883,26.218488,0.020707,1.344503,0.020707
P384_Kyber768,25.450568,24.583621,0.020387,1.184324,0.020387
P384_Kyber768,24.611197,23.704574,0.020523,1.357841,0.020523
P384_Kyber768,20.895287,19.836661,0.022452,1.279622,0.022452
P384_Kyber768,20.898071,19.992119,0.037437,1.448427,0.037437
P384_Kyber768,20.015693,18.877511,0.019892,1.396060,0.019892
P384_Kyber768,27.448285,26.610922,0.026361,1.477318,0.026361
P384_Kyber768,26.850237,24.879771,0.021253,1.362161,0.021253
P384_Kyber768,23.268750,22.146472,0.020444,1.328126,0.020444
P384_Kyber768,23.950059,23.203157,0.038955,1.559697,0.038955
P384_Kyber768,20.716887,19.253344,0.020846,1.395529,0.020846
P384_Kyber768,21.340998,20.394737,0.024480,1.354208,0.024480
P384_Kyber768,16.696765,15.806622,0.016355,0.397164,0.016355
P384_Kyber768,26.370791,25.615095,0.049617,1.506980,0.049617
P384_Kyber768,28.337342,27.471395,0.019138,1.292123,0.019138
P384_Kyber768,23.553327,22.650355,0.021972,1.345300,0.021972
P384_Kyber768,22.891575,22.123907,0.030384,1.460790,0.030384
P384_Kyber768,24.643190,23.835417,0.021096,1.765078,0.021096
P384_Kyber768,27.810509,26.986473,0.020895,1.590410,0.020895
P384_Kyber768,27.250161,25.640600,0.040147,1.391165,0.040147
P384_Kyber768,25.252732,23.813134,0.019251,1.254476,0.019251
P384_Kyber768,26.070338,25.230578,0.042374,1.383286,0.042374
P384_Kyber768,23.340390,22.536475,0.019681,1.328855,0.019681
P384_Kyber768,26.091868,25.175173,0.018490,1.321453,0.018490
P384_Kyber768,24.278602,23.360553,0.024662,1.390145,0.024662
P384_Kyber768,21.113195,20.349971,0.032455,1.358253,0.032455
P384_Kyber768,25.459442,24.748768,0.024493,1.372862,0.024493
P384_Kyber768,21.944643,20.955122,0.038155,1.560432,0.038155
P384_Kyber768,22.531961,21.438226,0.035397,1.195702,0.035397
P384_Kyber768,23.281711,21.570257,0.022022,1.351701,0.022022
P384_Kyber768,25.811448,24.882349,0.022798,1.257048,0.022798
P384_Kyber768,22.514613,21.618888,0.034514,1.313800,0.034514
P384_Kyber768,25.572103,24.720081,0.019555,1.210871,0.019555
P384_Kyber768,23.091057,21.913024,0.039396,1.420401,0.039396
P384_Kyber768,21.842269,20.856935,0.022306,1.355624,0.022306
P384_Kyber768,19.220532,18.480945,0.022016,1.340287,0.022016
P384_Kyber768,24.330073,23.329384,0.022133,1.642989,0.022133
P384_Kyber768,25.183100,24.298110,0.020145,1.191114,0.020145
P384_Kyber768,26.858030,25.065336,0.033376,1.443737,0.033376
P384_Kyber768,22.104493,20.992100,0.021626,1.321151,0.021626
P384_Kyber768,22.713489,21.947034,0.028427,1.352263,0.028427
P384_Kyber768,26.337752,24.050110,0.020114,1.351759,0.020114
P384_Kyber768,19.339275,18.473271,0.009861,0.404361,0.009861
P384_Kyber768,25.070094,23.091354,0.020434,2.034748,0.020434
P384_Kyber768,24.299183,22.794608,0.019180,1.301271,0.019180
P384_Kyber768,25.193573,24.287479,0.034807,1.377697,0.034807
P384_Kyber768,21.780251,20.657889,0.020818,1.379415,0.020818
P384_Kyber768,33.654260,32.503235,0.021458,1.288222,0.021458
P384_Kyber768,28.415213,27.546566,0.022037,1.306759,0.022037
P384_Kyber768,26.870625,26.035323,0.034385,1.577536,0.034385
P384_Kyber768,24.600266,23.694084,0.035279,1.411559,0.035279
P384_Kyber768,22.331757,21.021106,0.039842,1.508395,0.039842
P384_Kyber768,21.799293,20.993429,0.034553,1.429918,0.034553
P384_Kyber768,22.382069,21.547889,0.024279,1.357819,0.024279
P384_Kyber768,24.967642,23.820477,0.021112,1.314345,0.021112
P384_Kyber768,26.101835,24.160757,0.021614,1.376079,0.021614
P384_Kyber768,28.805249,27.315070,0.023143,1.518335,0.023143
P384_Kyber768,23.586771,22.613260,0.042032,1.387377,0.042032
P384_Kyber768,26.067064,25.083859,0.028323,1.408124,0.028323
P384_Kyber768,25.869260,25.040412,0.021144,1.107806,0.021144
P384_Kyber768,26.119098,24.318519,0.022048,1.322443,0.022048
P384_Kyber768,25.286039,24.319994,0.023578,1.536370,0.023578
P384_Kyber768,28.732982,26.275366,0.022905,1.382542,0.022905
P384_Kyber768,27.920352,26.428368,0.039605,1.393900,0.039605
P384_Kyber768,24.382771,23.553204,0.020253,1.303093,0.020253
P384_Kyber768,27.653342,25.899912,0.020528,1.306023,0.020528
P384_Kyber768,30.476137,29.096676,0.020940,1.317348,0.020940
P384_Kyber768,20.886632,19.798654,0.020334,1.253902,0.020334
P384_Kyber768,22.745369,21.976459,0.028940,1.319963,0.028940
P384_Kyber768,18.340354,17.478087,0.019556,1.424696,0.019556
P384_Kyber768,25.294930,24.263548,0.027688,1.195776,0.027688
P384_Kyber768,31.096868,29.381782,0.020093,1.208569,0.020093
P384_Kyber768,22.238728,21.036750,0.021852,1.377347,0.021852
P384_Kyber768,15.695396,14.704234,0.013406,0.394900,0.013406
P384_Kyber768,26.871589,24.939879,0.022003,1.440564,0.022003
P384_Kyber768,26.165738,25.319096,0.025460,1.398882,0.025460
P384_Kyber768,28.792287,26.760225,0.018361,1.377393,0.018361
P384_Kyber768,23.031673,22.269145,0.041547,1.402642,0.041547
P384_Kyber768,21.367204,20.491083,0.022202,1.236778,0.022202
P384_Kyber768,21.651425,20.397283,0.022331,1.326239,0.022331
P384_Kyber768,27.950206,26.579252,0.022563,1.467177,0.022563
P384_Kyber768,25.048803,23.083615,0.024579,1.156158,0.024579
P384_Kyber768,24.753194,23.338997,0.030242,1.348889,0.030242
P384_Kyber768,21.848810,21.000296,0.021152,1.428449,0.021152
P384_Kyber768,26.606630,25.192248,0.021751,1.321229,0.021751
P384_Kyber768,24.361403,23.568544,0.043334,1.322823,0.043334
P384_Kyber768,26.524131,25.790405,0.021479,1.455193,0.021479
P384_Kyber768,18.169875,17.139912,0.018597,1.116738,0.018597
P384_Kyber768,18.886059,17.897477,0.020784,1.357642,0.020784
P384_Kyber768,22.410452,21.042384,0.035518,1.352127,0.035518
P384_Kyber768,24.199979,23.416153,0.024591,1.350911,0.024591
P384_Kyber768,26.411571,24.712566,0.023680,1.399352,0.023680
P384_Kyber768,23.618761,22.747204,0.019314,1.310449,0.019314
P384_Kyber768,23.068763,22.225302,0.021435,1.335544,0.021435
P384_Kyber768,23.261283,22.526282,0.019055,1.271117,0.019055
P384_Kyber768,23.536396,22.695164,0.021146,2.018532,0.021146
P384_Kyber768,26.700868,25.796479,0.021221,1.305319,0.021221
P384_Kyber768,25.986408,25.092278,0.034474,1.360133,0.034474
P384_Kyber768,28.580195,26.765860,0.020390,1.313672,0.020390
P384_Kyber768,20.682171,19.843139,0.025575,1.349920,0.025575
P384_Kyber768,25.163790,23.390559,0.022324,1.128233,0.022324
P384_Kyber768,27.153835,26.148477,0.018923,1.307933,0.018923
P384_Kyber768,24.736986,22.514673,0.020200,1.390538,0.020200
P384_Kyber768,15.302749,14.373252,0.013541,0.381187,0.013541
P384_Kyber768,24.605245,23.718402,0.021663,1.289570,0.021663
P384_Kyber768,29.401185,28.514199,0.018789,1.253262,0.018789
P384_Kyber768,23.617803,22.793712,0.019870,1.372928,0.019870
P384_Kyber768,23.235269,22.350829,0.021601,1.359653,0.021601
P384_Kyber768,34.604354,32.550869,0.037961,1.392050,0.037961
P384_Kyber768,25.348730,23.402102,0.019464,1.867606,0.019464
P384_Kyber768,22.532144,21.710506,0.021873,1.345066,0.021873
P384_Kyber768,23.281759,22.438748,0.036030,1.356197,0.036030
P384_Kyber768,22.844286,21.939731,0.024618,1.392628,0.024618
P384_Kyber768,23.744825,22.850487,0.018596,1.419235,0.018596
P384_Kyber768,24.780529,22.764302,0.024984,1.293374,0.024984
