algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_NTRU_HRSS_701,26.191387,25.378606,0.018869,1.536726,0.018869
P384_NTRU_HRSS_701,14.929690,14.018884,0.013474,0.512016,0.013474
P384_NTRU_HRSS_701,25.290931,24.423435,0.020470,2.173255,0.020470
P384_NTRU_HRSS_701,21.506841,20.291957,0.022108,1.380850,0.022108
P384_NTRU_HRSS_701,24.886747,23.792530,0.034471,1.496627,0.034471
P384_NTRU_HRSS_701,27.669954,25.872553,0.022770,1.468696,0.022770
P384_NTRU_HRSS_701,21.751894,20.423249,0.022870,1.414639,0.022870
P384_NTRU_HRSS_701,26.209557,25.450567,0.035088,1.564037,0.035088
P384_NTRU_HRSS_701,23.023235,22.210690,0.035245,1.487007,0.035245
P384_NTRU_HRSS_701,19.673672,18.949669,0.034066,1.612278,0.034066
P384_NTRU_HRSS_701,20.582986,19.697710,0.019089,1.397947,0.019089
P384_NTRU_HRSS_701,18.853783,17.951252,0.029220,1.556358,0.029220
P384_NTRU_HRSS_701,23.146401,21.628916,0.033671,1.453466,0.033671
P384_NTRU_HRSS_701,27.232321,25.667131,0.037257,1.632391,0.037257
P384_NTRU_HRSS_701,22.441426,21.647919,0.024195,1.527565,0.024195
P384_NTRU_HRSS_701,19.846241,18.917619,0.018569,1.420543,0.018569
P384_NTRU_HRSS_701,22.261878,20.908334,0.021435,1.400509,0.021435
P384_NTRU_HRSS_701,25.453576,24.641079,0.038885,1.539681,0.038885
P384_NTRU_HRSS_701,29.307494,28.488091,0.025876,1.462954,0.025876
P384_NTRU_HRSS_701,27.445789,26.588320,0.042156,1.596042,0.042156
P384_NTRU_HRSS_701,20.812460,19.900606,0.018646,1.359675,0.018646
P384_NTRU_HRSS_701,29.503208,27.988400,0.022154,1.413085,0.022154
P384_NTRU_HRSS_701,25.616973,24.656783,0.024827,1.523111,0.024827
P384_NTRU_HRSS_701,23.498519,21.830726,0.019172,1.366107,0.019172
P384_NTRU_HRSS_701,22.989210,21.806797,0.023785,1.674357,0.023785
P384_NTRU_HRSS_701,25.749838,23.263316,0.024129,1.442024,0.024129
P384_NTRU_HRSS_701,26.570203,25.704929,0.041507,1.607726,0.041507
P384_NTRU_HRSS_701,15.495112,14.459452,0.020599,0.443180,0.020599
P384_NTRU_HRSS_701,21.046553,20.254407,0.018843,1.429789,0.018843
P384_NTRU_HRSS_701,24.804054,23.858750,0.018701,1.488090,0.018701
P384_NTRU_HRSS_701,22.622590,21.795654,0.029892,1.482994,0.029892
P384_NTRU_HRSS_701,20.882815,19.943808,0.022390,1.503489,0.022390
P384_NTRU_HRSS_701,27.687496,26.835930,0.035766,1.515909,0.035766
P384_NTRU_HRSS_701,22.827838,22.014915,0.019973,1.486243,0.019973
P384_NTRU_HRSS_701,26.095613,24.517813,0.024163,1.364307,0.024163
P384_NTRU_HRSS_701,22.364729,21.517233,0.017767,1.840452,0.017767
P384_NTRU_HRSS_701,24.157248,23.314821,0.024551,1.500184,0.024551
P384_NTRU_HRSS_701,23.826300,22.610245,0.018398,1.497429,0.018398
P384_NTRU_HRSS_701,20.001807,18.708024,0.022785,1.600425,0.022785
P384_NTRU_HRSS_701,29.232758,27.717589,0.017944,1.334930,0.017944
P384_NTRU_HRSS_701,21.595205,20.734466,0.021666,1.638208,0.021666
P384_NTRU_HRSS_701,25.483164,24.475577,0.021340,1.473881,0.021340
P384_NTRU_HRSS_701,27.322498,24.966823,0.018302,1.458178,0.018302
P384_NTRU_HRSS_701,22.369624,20.842633,0.018068,1.363153,0.018068
P384_NTRU_HRSS_701,26.553674,24.893273,0.020999,1.583838,0.020999
